transaction_id,transaction_date,region,product,quantity,unit_price,revenue,cost
4145,2025-04-10,Europe,Webcam,2,261.83,523.66,329.82
4146,2024-12-22,North America,Webcam,5,421.41,2107.05,1247.26
4147,2024-12-07,North America,Mouse,2,156.8,313.6,207.3
4148,2024-12-24,Europe,Laptop,2,342.75,685.5,541.39
4149,2025-04-21,Latin America,Webcam,9,395.28,3557.52,1864.64
4150,2024-01-17,Asia Pacific,Webcam,10,393.2,3932.0,2885.6
4151,2024-03-02,Latin America,Keyboard,4,117.34,469.36,255.72
4152,2024-05-29,Europe,Laptop,9,479.18,4312.62,3145.29
4153,2025-01-03,Europe,Monitor,8,430.78,3446.24,2067.22
4154,2024-08-27,Europe,Monitor,8,291.14,2329.12,1439.56
4155,2024-09-09,Asia Pacific,Mouse,5,333.48,1667.4,985.74
4156,2024-07-21,Europe,Monitor,7,341.9,2393.3,1687.35
4157,2024-10-19,North America,Headphones,8,356.35,2850.8,1757.4
4158,2024-08-04,North America,Monitor,1,229.38,229.38,131.73
4159,2024-12-15,Europe,Monitor,8,302.07,2416.56,1716.81
4160,2024-11-11,North America,Laptop,1,487.18,487.18,306.48
4161,2024-01-15,Europe,Headphones,6,428.12,2568.72,1856.06
4162,2024-03-05,North America,Laptop,8,182.43,1459.44,983.83
4163,2024-08-11,Europe,Laptop,4,122.87,491.48,303.02
4164,2024-07-23,Asia Pacific,Mouse,1,366.54,366.54,266.64
4165,2025-01-08,Europe,Headphones,6,286.61,1719.66,1026.08
4166,2025-05-07,Latin America,Headphones,8,244.88,1959.04,1147.01
4167,2024-06-10,Europe,Laptop,7,62.65,438.55,347.39
4168,2024-07-04,North America,Monitor,6,233.26,1399.56,1095.49
4169,2024-10-08,Asia Pacific,Monitor,8,240.5,1924.0,1405.63
4170,2025-03-22,Latin America,Keyboard,5,175.36,876.8,443.73
4171,2024-03-24,North America,Keyboard,6,45.79,274.74,166.71
4172,2024-10-18,Europe,Mouse,3,334.37,1003.11,707.21
4173,2024-11-21,North America,Webcam,6,27.1,162.6,104.7
4174,2024-01-15,Latin America,Headphones,2,286.46,572.92,414.45
4175,2025-03-10,Asia Pacific,Laptop,9,90.5,814.5,552.55
4176,2024-11-18,Europe,Mouse,8,20.09,160.72,109.48
4177,2024-10-28,Latin America,Monitor,1,289.85,289.85,207.88
4178,2025-02-23,Asia Pacific,Webcam,4,400.57,1602.28,1128.4
4179,2024-12-18,North America,Keyboard,7,274.75,1923.25,1027.79
4180,2025-03-18,Asia Pacific,Webcam,5,47.01,235.05,158.37
4181,2024-10-20,Latin America,Monitor,5,493.15,2465.75,1308.49
4182,2024-04-15,Latin America,Mouse,7,92.19,645.33,515.52
4183,2024-08-12,North America,Keyboard,5,159.33,796.65,524.84
4184,2025-01-20,Latin America,Keyboard,4,287.44,1149.76,840.56
4185,2025-01-29,North America,Mouse,9,453.99,4085.91,2380.93
4186,2024-09-26,Latin America,Laptop,8,364.3,2914.4,2221.37
4187,2025-04-30,Europe,Keyboard,6,124.01,744.06,484.78
4188,2024-05-20,North America,Headphones,6,140.53,843.18,666.86
4189,2024-02-21,Latin America,Headphones,5,33.68,168.4,93.66
4190,2024-05-14,Latin America,Webcam,9,161.08,1449.72,733.4
4191,2025-02-05,North America,Headphones,10,267.03,2670.3,2086.44
4192,2024-07-20,Asia Pacific,Headphones,10,219.98,2199.8,1139.86
4193,2024-02-13,North America,Laptop,6,285.75,1714.5,1052.93
4194,2025-04-26,Asia Pacific,Laptop,10,166.85,1668.5,1071.03
4195,2025-03-19,Asia Pacific,Laptop,10,137.24,1372.4,751.96
4196,2024-05-10,Latin America,Keyboard,8,26.01,208.08,153.68
4197,2024-06-22,North America,Headphones,2,139.64,279.28,143.07
4198,2024-09-25,North America,Headphones,4,388.91,1555.64,1026.09
4199,2024-05-01,Europe,Mouse,9,207.82,1870.38,1223.16
4200,2025-03-29,North America,Webcam,6,87.8,526.8,321.58
4201,2024-06-04,Latin America,Headphones,3,323.03,969.09,715.77
4202,2024-10-03,North America,Mouse,4,479.85,1919.4,1418.74
4203,2024-12-04,North America,Laptop,7,385.18,2696.26,1460.79
4204,2024-08-29,Latin America,Headphones,3,96.47,289.41,188.05
4205,2024-05-28,North America,Monitor,1,134.25,134.25,90.12
4206,2024-11-24,North America,Headphones,1,419.74,419.74,247.97
4207,2024-07-02,Latin America,Monitor,8,325.95,2607.6,1683.14
4208,2024-07-05,Europe,Keyboard,4,133.12,532.48,280.47
4209,2024-05-09,Europe,Webcam,2,491.17,982.34,760.96
4210,2024-10-15,Latin America,Monitor,2,181.75,363.5,282.92
4211,2024-01-04,Europe,Headphones,3,25.28,75.84,51.39
4212,2024-10-24,Latin America,Keyboard,10,187.68,1876.8,1188.13
4213,2024-09-27,North America,Webcam,6,146.48,878.88,559.96
4214,2024-06-01,Europe,Webcam,3,167.33,501.99,269.3
4215,2024-07-12,Europe,Headphones,10,153.17,1531.7,1171.31
4216,2025-01-30,Latin America,Keyboard,6,126.26,757.56,420.03
4217,2024-01-07,Latin America,Monitor,6,205.36,1232.16,721.92
4218,2025-04-24,Latin America,Headphones,4,467.62,1870.48,1394.59
4219,2024-12-16,Europe,Laptop,6,277.59,1665.54,1015.38
4220,2024-10-23,North America,Mouse,8,492.45,3939.6,2465.53
4221,2024-12-20,Asia Pacific,Keyboard,6,264.66,1587.96,901.75
4222,2024-04-08,Latin America,Mouse,5,229.73,1148.65,609.57
4223,2024-10-15,Asia Pacific,Headphones,4,381.94,1527.76,813.32
4224,2024-04-04,Europe,Webcam,7,64.32,450.24,330.44
4225,2024-06-08,North America,Headphones,5,270.53,1352.65,853.44
4226,2024-10-31,Europe,Laptop,3,194.82,584.46,373.23
4227,2024-07-28,Latin America,Headphones,3,165.88,497.64,258.58
4228,2024-11-06,Latin America,Webcam,6,66.64,399.84,209.81
4229,2025-02-21,Europe,Headphones,7,152.62,1068.34,572.56
4230,2024-07-13,Europe,Keyboard,5,122.9,614.5,461.06
4231,2025-04-02,Latin America,Laptop,7,52.56,367.92,267.48
4232,2024-03-09,Europe,Laptop,10,259.16,2591.6,1718.03
4233,2025-04-30,Asia Pacific,Headphones,3,213.02,639.06,470.66
4234,2025-01-10,Latin America,Laptop,8,457.79,3662.32,2136.94
4235,2024-07-10,Latin America,Monitor,1,421.14,421.14,216.31
4236,2025-04-26,North America,Mouse,8,105.55,844.4,674.82
4237,2024-03-23,North America,Monitor,2,43.53,87.06,51.27
4238,2024-04-11,Asia Pacific,Webcam,7,342.56,2397.92,1713.31
4239,2025-02-06,Asia Pacific,Headphones,6,332.68,1996.08,1090.09
4240,2025-05-04,Asia Pacific,Monitor,8,21.03,168.24,104.11
4241,2025-02-21,Europe,Headphones,1,290.47,290.47,170.45
4242,2025-04-08,Latin America,Mouse,9,193.01,1737.09,1074.53
4243,2025-01-30,Asia Pacific,Monitor,4,443.55,1774.2,1180.66
4244,2024-10-16,Europe,Keyboard,6,348.74,2092.44,1538.23
4245,2024-05-09,Europe,Mouse,6,392.11,2352.66,1766.42
4246,2024-06-17,Asia Pacific,Headphones,3,179.65,538.95,389.6
4247,2024-04-19,Asia Pacific,Keyboard,5,110.11,550.55,291.92
4248,2024-09-14,North America,Webcam,6,27.01,162.06,89.76
4249,2025-01-06,Latin America,Keyboard,9,160.7,1446.3,870.46
4250,2024-12-05,Europe,Headphones,10,382.6,3826.0,2916.76
4251,2024-05-06,Latin America,Laptop,6,393.22,2359.32,1572.62
4252,2024-06-05,Europe,Monitor,8,186.25,1490.0,1094.57
4253,2024-10-11,Asia Pacific,Webcam,1,113.29,113.29,82.49
4254,2025-01-20,North America,Laptop,5,348.9,1744.5,1151.86
4255,2024-02-04,Europe,Mouse,3,456.11,1368.33,809.27
4256,2024-02-27,Latin America,Webcam,8,59.48,475.84,366.17
4257,2024-10-17,Asia Pacific,Headphones,3,142.51,427.53,307.83
4258,2024-11-30,Europe,Webcam,4,456.97,1827.88,1102.99
4259,2024-03-24,North America,Webcam,10,408.74,4087.4,2763.16
4260,2024-07-16,Asia Pacific,Keyboard,2,218.16,436.32,341.09
4261,2024-10-11,North America,Keyboard,4,283.29,1133.16,776.91
4262,2024-06-05,Asia Pacific,Laptop,6,418.52,2511.12,1888.31
4263,2024-02-23,Asia Pacific,Monitor,6,415.21,2491.26,1480.95
4264,2024-07-20,North America,Webcam,4,142.3,569.2,357.43
4265,2024-06-18,North America,Monitor,9,449.47,4045.23,2316.89
4266,2025-03-05,Asia Pacific,Mouse,6,151.06,906.36,683.88
4267,2025-04-10,Latin America,Laptop,2,252.24,504.48,401.88
4268,2024-03-11,Europe,Webcam,3,466.06,1398.18,937.19
4269,2024-04-10,Europe,Monitor,4,477.88,1911.52,1124.57
4270,2024-07-21,North America,Mouse,3,82.9,248.7,132.4
4271,2024-10-24,North America,Webcam,10,56.94,569.4,300.93
4272,2024-12-05,Europe,Keyboard,1,286.07,286.07,215.89
4273,2025-01-29,Asia Pacific,Headphones,6,146.46,878.76,658.43
4274,2025-04-17,Latin America,Webcam,4,129.7,518.8,358.34
4275,2024-08-07,Europe,Headphones,8,111.36,890.88,613.14
4276,2024-08-13,Latin America,Monitor,9,470.05,4230.45,2566.21
4277,2024-03-23,Latin America,Mouse,2,374.62,749.24,552.99
4278,2025-04-10,Europe,Keyboard,1,260.89,260.89,144.39
4279,2024-05-31,Asia Pacific,Headphones,10,61.37,613.7,410.45
4280,2024-12-18,Asia Pacific,Laptop,6,333.62,2001.72,1538.91
4281,2024-04-13,Latin America,Keyboard,2,306.45,612.9,406.53
4282,2024-01-09,Europe,Monitor,7,337.18,2360.26,1739.43
4283,2025-01-11,Europe,Monitor,7,231.68,1621.76,1029.86
4284,2025-01-26,Latin America,Mouse,5,253.56,1267.8,663.35
4285,2024-08-02,North America,Webcam,3,472.72,1418.16,1112.66
4286,2024-03-10,North America,Monitor,4,96.15,384.6,292.37
4287,2024-11-02,North America,Headphones,4,394.44,1577.76,803.8
4288,2025-01-03,North America,Webcam,10,317.59,3175.9,2532.37
4289,2025-03-13,Europe,Monitor,1,280.44,280.44,162.72
4290,2024-05-02,Asia Pacific,Webcam,8,257.85,2062.8,1372.46
4291,2025-02-28,Latin America,Keyboard,2,447.54,895.08,689.47
4292,2025-02-19,Europe,Webcam,7,84.33,590.31,425.95
4293,2024-02-13,Latin America,Laptop,8,115.45,923.6,605.98
4294,2024-02-23,North America,Monitor,9,129.71,1167.39,627.65
4295,2024-08-24,Latin America,Headphones,1,138.69,138.69,73.82
4296,2024-02-21,Latin America,Mouse,8,198.26,1586.08,807.2
4297,2024-02-10,North America,Monitor,6,58.31,349.86,268.98
4298,2025-03-21,Asia Pacific,Headphones,9,487.74,4389.66,3445.46
4299,2024-01-30,Latin America,Headphones,9,326.25,2936.25,1890.74
4300,2024-12-22,Europe,Keyboard,9,73.19,658.71,394.63
4301,2025-02-02,Latin America,Monitor,9,275.97,2483.73,1448.29
4302,2024-12-09,Europe,Headphones,9,368.57,3317.13,1669.77
4303,2024-12-06,Europe,Keyboard,1,457.75,457.75,327.83
4304,2024-11-09,Asia Pacific,Mouse,1,316.13,316.13,200.15
4305,2024-06-09,Asia Pacific,Laptop,4,80.25,321.0,168.38
4306,2024-07-29,North America,Webcam,9,130.62,1175.58,797.64
4307,2025-01-01,Latin America,Mouse,5,488.11,2440.55,1457.75
4308,2024-04-07,North America,Keyboard,8,474.21,3793.68,2138.31
4309,2024-08-15,North America,Monitor,9,301.85,2716.65,1680.6
4310,2025-02-11,Europe,Laptop,3,251.78,755.34,455.88
4311,2025-02-12,North America,Laptop,9,356.4,3207.6,1770.92
4312,2024-01-22,Latin America,Keyboard,4,96.63,386.52,247.33
4313,2025-03-07,Europe,Monitor,4,319.31,1277.24,767.99
4314,2025-01-09,Europe,Mouse,9,175.19,1576.71,1026.56
4315,2024-05-02,Europe,Mouse,1,191.69,191.69,141.16
4316,2025-05-09,Latin America,Headphones,3,190.47,571.41,350.79
4317,2024-05-27,North America,Laptop,8,133.31,1066.48,579.53
4318,2025-02-20,North America,Webcam,3,294.77,884.31,567.43
4319,2024-12-19,Latin America,Monitor,8,262.19,2097.52,1566.55
4320,2024-05-14,Latin America,Webcam,1,306.85,306.85,209.1
4321,2024-10-05,Asia Pacific,Monitor,9,312.99,2816.91,1568.67
4322,2025-04-09,North America,Mouse,9,469.24,4223.16,3178.7
4323,2024-06-18,North America,Headphones,3,346.34,1039.02,588.39
4324,2025-02-16,Europe,Webcam,10,254.93,2549.3,1550.39
4325,2025-01-31,Asia Pacific,Mouse,9,262.1,2358.9,1198.48
4326,2024-09-19,Europe,Webcam,6,424.03,2544.18,1322.1
4327,2024-07-20,Asia Pacific,Headphones,4,485.87,1943.48,1333.76
4328,2025-03-25,Asia Pacific,Keyboard,4,238.29,953.16,725.56
4329,2024-11-06,Asia Pacific,Webcam,3,89.5,268.5,142.91
4330,2025-01-22,Asia Pacific,Laptop,9,239.96,2159.64,1108.09
4331,2024-10-04,North America,Headphones,4,401.22,1604.88,963.47
4332,2025-02-25,North America,Keyboard,10,99.27,992.7,533.85
4333,2024-08-19,Latin America,Mouse,7,262.92,1840.44,1182.17
4334,2024-06-29,Asia Pacific,Keyboard,10,154.85,1548.5,1084.19
4335,2024-07-30,Asia Pacific,Keyboard,8,56.77,454.16,232.66
4336,2025-04-10,Latin America,Keyboard,10,412.93,4129.3,2638.7
4337,2024-10-14,Latin America,Mouse,8,321.24,2569.92,1441.74
4338,2024-06-29,North America,Keyboard,7,245.22,1716.54,974.84
4339,2024-09-23,Latin America,Laptop,5,193.56,967.8,711.78
4340,2024-08-25,Europe,Laptop,3,58.39,175.17,95.25
4341,2025-01-17,Europe,Monitor,9,431.22,3880.98,2985.49
4342,2025-03-08,Europe,Monitor,2,248.41,496.82,303.86
4343,2024-08-10,Latin America,Mouse,6,150.33,901.98,551.78
4344,2025-05-01,Europe,Keyboard,1,310.0,310.0,224.99
4345,2024-02-21,Latin America,Laptop,7,404.11,2828.77,1484.16
4346,2024-06-15,Europe,Webcam,4,272.19,1088.76,768.61
4347,2024-05-12,North America,Webcam,10,326.78,3267.8,2031.67
4348,2024-06-02,Europe,Monitor,8,38.12,304.96,171.57
4349,2024-04-10,Latin America,Headphones,5,203.26,1016.3,565.62
4350,2024-09-24,Europe,Mouse,4,305.91,1223.64,840.43
4351,2024-05-21,North America,Laptop,6,95.64,573.84,298.08
4352,2025-01-27,North America,Monitor,7,107.3,751.1,396.51
4353,2025-04-05,Asia Pacific,Webcam,3,245.84,737.52,583.31
4354,2024-02-22,Asia Pacific,Monitor,10,211.5,2115.0,1198.09
4355,2024-10-04,Europe,Mouse,7,171.61,1201.27,940.48
4356,2024-07-10,Asia Pacific,Laptop,1,33.05,33.05,16.57
4357,2024-11-26,Latin America,Monitor,5,407.52,2037.6,1602.85
4358,2024-06-10,Asia Pacific,Keyboard,9,26.75,240.75,190.62
4359,2024-03-26,Latin America,Keyboard,6,124.67,748.02,527.56
4360,2024-10-29,North America,Monitor,6,386.42,2318.52,1316.78
4361,2025-04-27,North America,Mouse,3,166.29,498.87,288.74
4362,2024-01-16,Europe,Laptop,7,358.56,2509.92,1596.14
4363,2024-02-10,Asia Pacific,Mouse,5,483.61,2418.05,1704.13
4364,2024-04-09,North America,Laptop,7,414.62,2902.34,2033.57
4365,2025-03-21,Europe,Monitor,2,65.42,130.84,96.1
4366,2024-11-01,Europe,Webcam,9,282.87,2545.83,1821.17
4367,2024-09-08,North America,Mouse,9,333.05,2997.45,2366.21
4368,2024-07-04,North America,Laptop,4,327.21,1308.84,878.54
4369,2024-03-10,North America,Mouse,2,62.67,125.34,67.94
4370,2025-01-02,Europe,Keyboard,6,134.55,807.3,507.91
4371,2024-02-01,Asia Pacific,Mouse,3,240.36,721.08,465.94
4372,2024-07-04,Asia Pacific,Headphones,5,222.58,1112.9,872.76
4373,2025-03-01,Asia Pacific,Webcam,3,226.99,680.97,504.45
4374,2024-07-13,Asia Pacific,Keyboard,9,330.93,2978.37,1539.42
4375,2024-06-26,Latin America,Monitor,4,396.83,1587.32,900.35
4376,2024-10-15,Europe,Monitor,7,471.69,3301.83,2171.2
4377,2024-10-02,Latin America,Monitor,7,402.5,2817.5,1776.58
4378,2025-03-02,Latin America,Laptop,10,195.49,1954.9,1051.19
4379,2024-10-23,Europe,Keyboard,8,84.64,677.12,399.75
4380,2024-11-10,Latin America,Laptop,5,120.83,604.15,353.27
4381,2025-04-27,Europe,Keyboard,9,140.21,1261.89,945.38
4382,2025-05-11,North America,Laptop,9,319.72,2877.48,1774.11
4383,2024-07-08,North America,Laptop,8,450.82,3606.56,2341.72
4384,2024-02-05,Europe,Webcam,3,318.86,956.58,523.18
4385,2025-03-11,Europe,Laptop,3,381.69,1145.07,842.83
4386,2024-07-11,Europe,Mouse,2,445.56,891.12,552.47
4387,2024-01-05,Europe,Laptop,10,276.8,2768.0,1936.02
4388,2024-07-06,North America,Mouse,10,241.3,2413.0,1564.58
4389,2025-02-10,Latin America,Monitor,1,204.15,204.15,159.62
4390,2024-02-26,Europe,Webcam,9,470.54,4234.86,2422.8
4391,2025-04-06,Latin America,Monitor,1,435.4,435.4,225.07
4392,2024-06-10,North America,Headphones,9,350.08,3150.72,2489.85
4393,2024-07-17,Latin America,Webcam,3,316.81,950.43,494.91
4394,2024-10-26,Europe,Keyboard,9,355.01,3195.09,1822.41
4395,2024-03-21,Asia Pacific,Laptop,9,173.74,1563.66,1159.93
4396,2024-10-28,Asia Pacific,Keyboard,8,317.35,2538.8,1955.77
4397,2024-09-12,North America,Monitor,7,214.65,1502.55,1028.05
4398,2025-01-10,Europe,Laptop,2,82.69,165.38,122.14
4399,2024-06-12,North America,Mouse,3,433.79,1301.37,971.63
4400,2024-06-24,Europe,Webcam,4,482.22,1928.88,1025.66
4401,2024-12-09,Latin America,Laptop,7,184.4,1290.8,802.66
4402,2024-08-16,Europe,Keyboard,5,448.84,2244.2,1657.57
4403,2024-10-08,Asia Pacific,Laptop,9,123.53,1111.77,773.02
4404,2025-01-29,Europe,Webcam,10,394.0,3940.0,2565.86
4405,2025-03-23,Latin America,Keyboard,6,238.28,1429.68,831.2
4406,2024-03-19,Latin America,Mouse,9,49.19,442.71,233.0
4407,2025-05-03,Europe,Mouse,10,49.67,496.7,293.01
4408,2024-11-16,Asia Pacific,Monitor,7,166.08,1162.56,838.93
4409,2024-04-09,Europe,Monitor,7,161.53,1130.71,789.99
4410,2024-06-09,Asia Pacific,Mouse,1,457.06,457.06,318.63
4411,2024-11-11,Asia Pacific,Headphones,8,462.98,3703.84,1968.45
4412,2024-10-29,Latin America,Laptop,6,386.56,2319.36,1279.33
4413,2024-10-09,Latin America,Keyboard,4,476.23,1904.92,967.02
4414,2024-11-22,North America,Headphones,4,290.34,1161.36,615.69
4415,2025-04-13,Asia Pacific,Webcam,4,324.31,1297.24,934.79
4416,2024-03-09,Latin America,Mouse,6,186.6,1119.6,865.76
4417,2025-02-18,Europe,Laptop,2,469.56,939.12,608.77
4418,2024-10-17,Asia Pacific,Webcam,8,474.01,3792.08,2706.09
4419,2025-05-14,North America,Webcam,1,321.96,321.96,244.3
4420,2025-01-12,Europe,Webcam,8,450.39,3603.12,1912.68
4421,2024-09-04,North America,Headphones,3,307.67,923.01,618.24
4422,2024-08-05,Latin America,Laptop,3,499.53,1498.59,800.87
4423,2024-09-21,Latin America,Mouse,5,334.86,1674.3,864.29
4424,2024-08-26,North America,Headphones,10,26.83,268.3,157.41
4425,2024-03-22,Latin America,Keyboard,8,228.07,1824.56,990.41
4426,2025-04-07,Europe,Laptop,6,145.62,873.72,606.56
4427,2024-01-23,North America,Monitor,2,312.8,625.6,453.52
4428,2025-01-31,North America,Mouse,7,63.04,441.28,279.22
4429,2024-09-02,Asia Pacific,Webcam,6,478.57,2871.42,1634.81
4430,2024-07-15,Asia Pacific,Headphones,10,438.58,4385.8,3353.04
4431,2024-09-26,Asia Pacific,Keyboard,4,467.84,1871.36,1323.12
4432,2024-10-20,North America,Mouse,10,414.01,4140.1,3263.91
4433,2024-08-01,Latin America,Mouse,3,81.09,243.27,173.47
4434,2024-04-27,Europe,Monitor,3,289.18,867.54,446.82
4435,2025-01-28,Europe,Headphones,1,242.39,242.39,128.91
4436,2025-05-15,Europe,Headphones,5,111.87,559.35,338.32
4437,2025-05-02,Europe,Laptop,2,65.65,131.3,86.77
4438,2024-01-30,Latin America,Headphones,5,190.9,954.5,564.43
4439,2024-10-21,North America,Webcam,7,94.0,658.0,462.25
4440,2024-05-24,Asia Pacific,Laptop,5,37.03,185.15,131.19
4441,2024-06-18,Europe,Mouse,3,298.52,895.56,482.07
4442,2024-04-07,North America,Mouse,10,478.95,4789.5,2528.99
4443,2025-02-18,North America,Mouse,9,288.08,2592.72,1483.47
4444,2024-04-02,Europe,Laptop,2,499.87,999.74,718.43
4445,2024-11-28,North America,Webcam,10,129.09,1290.9,996.15
4446,2024-02-13,Latin America,Webcam,4,78.47,313.88,172.53
4447,2024-09-16,Latin America,Keyboard,3,191.9,575.7,354.79
4448,2024-07-30,North America,Headphones,4,464.87,1859.48,1235.27
4449,2024-05-18,North America,Laptop,4,365.45,1461.8,893.78
4450,2025-05-04,Latin America,Monitor,2,473.2,946.4,481.94
4451,2025-03-03,Latin America,Headphones,2,313.47,626.94,495.35
4452,2024-04-14,Latin America,Webcam,9,429.52,3865.68,2186.95
4453,2024-04-17,Europe,Headphones,1,119.92,119.92,77.75
4454,2025-04-26,North America,Keyboard,10,381.77,3817.7,2992.95
4455,2025-04-09,Asia Pacific,Keyboard,9,175.9,1583.1,1204.59
4456,2025-02-21,Europe,Keyboard,9,367.17,3304.53,2009.52
4457,2024-09-07,Asia Pacific,Webcam,4,492.68,1970.72,1254.33
4458,2024-01-27,Europe,Headphones,9,375.53,3379.77,1864.47
4459,2024-12-17,North America,Laptop,7,272.58,1908.06,1067.7
4460,2025-03-18,Asia Pacific,Headphones,9,375.82,3382.38,1869.62
4461,2024-06-20,North America,Headphones,6,476.0,2856.0,2024.14
4462,2024-09-09,Europe,Webcam,4,303.98,1215.92,864.96
4463,2024-08-20,Asia Pacific,Webcam,6,96.49,578.94,326.31
4464,2024-02-16,Asia Pacific,Webcam,10,181.23,1812.3,1400.0
4465,2024-07-04,Asia Pacific,Laptop,7,331.43,2320.01,1645.1
4466,2025-04-16,Latin America,Monitor,4,292.96,1171.84,678.31
4467,2024-03-12,Europe,Headphones,9,142.11,1278.99,920.71
4468,2024-08-01,Europe,Mouse,6,336.48,2018.88,1294.08
4469,2025-05-15,North America,Laptop,7,214.15,1499.05,860.08
4470,2024-10-13,Asia Pacific,Webcam,10,65.53,655.3,517.63
4471,2025-04-25,North America,Mouse,3,222.91,668.73,406.85
4472,2024-09-17,Latin America,Webcam,1,166.27,166.27,132.08
4473,2025-04-10,Europe,Monitor,9,352.48,3172.32,2223.51
4474,2024-11-21,North America,Headphones,10,391.25,3912.5,2842.32
4475,2024-11-29,Latin America,Keyboard,1,135.49,135.49,77.75
4476,2024-12-09,Latin America,Monitor,5,245.42,1227.1,895.33
4477,2024-07-19,North America,Webcam,8,266.32,2130.56,1362.49
4478,2024-02-01,Latin America,Mouse,2,210.19,420.38,231.47
4479,2024-07-24,North America,Webcam,7,459.6,3217.2,2371.66
4480,2024-01-05,Asia Pacific,Keyboard,10,260.71,2607.1,1532.47
4481,2024-05-10,North America,Keyboard,9,152.41,1371.69,697.59
4482,2024-05-29,Latin America,Keyboard,3,405.47,1216.41,818.77
4483,2025-02-15,North America,Monitor,8,168.95,1351.6,1081.01
4484,2025-04-14,North America,Headphones,7,21.19,148.33,117.15
4485,2025-02-25,North America,Monitor,6,231.66,1389.96,1080.38
4486,2024-08-26,Europe,Headphones,2,333.24,666.48,512.4
4487,2025-03-01,North America,Headphones,2,462.76,925.52,599.27
4488,2025-03-24,Europe,Mouse,7,376.28,2633.96,2017.83
4489,2024-03-23,Asia Pacific,Mouse,8,251.2,2009.6,1220.86
4490,2024-04-14,Asia Pacific,Laptop,3,274.78,824.34,495.73
4491,2024-06-01,Asia Pacific,Keyboard,4,373.03,1492.12,1098.81
4492,2024-02-09,Latin America,Laptop,1,144.25,144.25,72.22
4493,2024-08-03,Latin America,Webcam,8,389.04,3112.32,2288.37
4494,2025-01-31,North America,Keyboard,7,413.46,2894.22,2183.53
4495,2024-06-19,Latin America,Mouse,9,393.98,3545.82,2533.36
4496,2024-12-11,North America,Headphones,9,418.25,3764.25,3001.98
4497,2024-10-02,Latin America,Mouse,10,129.98,1299.8,917.86
4498,2024-06-10,North America,Laptop,5,370.8,1854.0,1113.22
4499,2024-09-21,Latin America,Laptop,4,78.36,313.44,186.58
4500,2024-04-30,Asia Pacific,Monitor,4,441.22,1764.88,1213.31
4501,2024-05-27,Asia Pacific,Keyboard,9,192.22,1729.98,960.14
4502,2024-03-11,Latin America,Laptop,7,280.48,1963.36,1524.14
4503,2025-03-07,North America,Headphones,1,323.96,323.96,258.11
4504,2024-05-18,North America,Monitor,3,476.07,1428.21,979.55
4505,2025-01-07,Europe,Mouse,7,455.88,3191.16,1826.64
4506,2024-11-21,Europe,Laptop,10,428.69,4286.9,2263.51
4507,2025-05-03,Europe,Monitor,4,373.45,1493.8,974.55
4508,2024-04-07,Asia Pacific,Laptop,1,442.27,442.27,224.71
4509,2025-05-03,North America,Keyboard,6,303.56,1821.36,1270.22
4510,2024-07-22,North America,Monitor,10,474.69,4746.9,3467.63
4511,2024-10-26,Europe,Keyboard,8,258.9,2071.2,1311.56
4512,2024-04-17,North America,Webcam,7,437.28,3060.96,1948.1
4513,2024-10-13,Asia Pacific,Mouse,8,244.05,1952.4,1403.79
4514,2024-04-09,North America,Keyboard,2,185.45,370.9,275.93
4515,2024-12-29,Asia Pacific,Laptop,1,83.58,83.58,44.14
4516,2025-04-08,Latin America,Keyboard,10,80.54,805.4,534.51
4517,2025-01-22,Latin America,Keyboard,6,293.09,1758.54,1405.78
4518,2024-10-22,Latin America,Mouse,2,414.42,828.84,478.27
4519,2025-01-30,Europe,Headphones,8,137.97,1103.76,664.16
4520,2024-04-27,North America,Laptop,1,416.45,416.45,319.81
4521,2025-04-09,Asia Pacific,Laptop,5,385.14,1925.7,1484.18
4522,2024-11-10,Latin America,Webcam,5,128.88,644.4,359.08
4523,2024-12-30,Asia Pacific,Keyboard,7,431.3,3019.1,1763.43
4524,2025-01-08,Latin America,Keyboard,5,192.05,960.25,620.99
4525,2024-03-15,North America,Laptop,5,203.57,1017.85,638.21
4526,2024-12-22,Latin America,Webcam,5,178.66,893.3,599.0
4527,2024-07-15,Latin America,Headphones,5,495.35,2476.75,1841.71
4528,2025-02-20,North America,Webcam,1,459.65,459.65,290.65
4529,2024-04-19,Europe,Mouse,3,253.01,759.03,513.25
4530,2024-07-22,Europe,Webcam,2,158.46,316.92,192.76
4531,2024-05-30,Latin America,Monitor,5,439.93,2199.65,1375.82
4532,2024-12-08,Latin America,Monitor,2,60.75,121.5,92.25
4533,2024-08-30,North America,Laptop,3,447.7,1343.1,959.21
4534,2025-02-18,Asia Pacific,Monitor,6,149.66,897.96,459.28
4535,2024-08-10,Latin America,Keyboard,1,490.93,490.93,280.03
4536,2024-07-08,Europe,Monitor,1,116.42,116.42,61.99
4537,2025-03-19,Latin America,Monitor,1,357.17,357.17,220.63
4538,2025-01-18,Europe,Keyboard,9,39.12,352.08,187.25
4539,2024-04-03,North America,Keyboard,7,237.68,1663.76,1096.43
4540,2024-08-08,North America,Laptop,9,322.64,2903.76,1681.93
4541,2024-02-25,Asia Pacific,Mouse,4,371.83,1487.32,869.34
4542,2024-11-14,Asia Pacific,Webcam,5,318.44,1592.2,902.66
4543,2025-02-08,Latin America,Keyboard,5,21.44,107.2,60.84
